DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,SK,2018,24.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,SK,2019,22.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,SK,2020,20.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,TR,2014,-6.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2007,22.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2008,23.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2009,22.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2010,26.6,b
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2011,22.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2012,25.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2013,22.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2014,21.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2015,21.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2016,21.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2017,20.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y35-44,UK,2018,18.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,AL,2018,10.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,AT,2010,28.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,AT,2014,26.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,AT,2018,25.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2007,12.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2008,12.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2009,11.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2010,11.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2011,10.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2012,9.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2013,8.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2014,7.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2015,7.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2016,6.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2017,5.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2018,5.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2019,5.2,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BE,2020,4.7,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2007,13.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2008,14.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2009,16.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2010,17.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2011,17.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2012,18.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2013,17.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2014,17.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2015,18.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2016,17.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2017,16.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2018,16.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2019,16.4,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,BG,2020,15.0,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2008,22.9,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2009,22.9,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2010,22.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2011,22.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2012,22.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2013,22.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2014,22.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2015,23.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2016,23.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2017,23.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2018,23.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2019,23.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CH,2020,23.7,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2008,37.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2009,38.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2010,29.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2011,28.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2012,27.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2013,25.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2014,25.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2015,22.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2016,20.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2017,17.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2018,15.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2019,14.8,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CY,2020,12.7,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2008,26.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2009,27.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2010,21.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2011,22.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2012,24.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2013,23.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2014,24.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2015,24.5,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2016,23.5,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2017,23.4,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2018,22.8,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2019,22.0,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,CZ,2020,19.6,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DE,2010,27.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DE,2014,28.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DE,2018,25.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2008,19.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2009,19.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2010,19.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2011,19.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2012,20.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2013,19.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2014,19.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2015,18.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2016,18.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2017,18.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2018,18.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2019,17.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,DK,2020,17.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,EE,2018,22.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,EL,2010,18.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,EL,2014,14.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,EL,2018,9.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2007,18.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2008,17.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2009,18.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2010,18.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2011,19.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2012,20.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2013,19.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2014,19.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2015,16.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2016,16.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2017,15.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2018,13.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2019,12.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,ES,2020,12.2,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2008,23.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2009,23.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2010,22.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2011,20.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2012,20.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2013,19.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2014,20.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2015,20.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2016,20.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2017,20.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2018,20.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2019,20.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FI,2020,19.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2009,20.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2010,19.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2011,19.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2012,19.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2013,19.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2014,19.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2015,18.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2016,19.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2017,19.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2018,19.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2019,18.8,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,FR,2020,18.4,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HR,2010,9.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HR,2013,9.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HR,2014,13.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HR,2016,15.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HR,2017,18.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HR,2018,18.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HR,2019,18.6,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HR,2020,19.8,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2007,17.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2008,19.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2009,20.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2010,21.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2011,21.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2012,23.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2013,23.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2014,17.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2015,16.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2016,15.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2017,18,b
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2018,14.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2019,19.1,b
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,HU,2020,18.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IE,2008,16.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IE,2009,19.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IE,2010,17.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IE,2011,19.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IE,2012,19.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IE,2013,19.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IE,2014,18.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IE,2015,23.8,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IE,2016,23.3,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IE,2017,23.1,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IE,2018,10.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2007,27.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2008,26.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2009,23.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2010,22.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2011,22.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2012,23.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2013,24.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2014,24.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2015,26.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2016,23.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2017,21.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2018,20.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2019,20.8,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IS,2020,19.0,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2007,1.0,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2008,1.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2009,4.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2010,6.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2011,6.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2012,7.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2013,9.1,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2014,7.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2015,7.4,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2016,6.4,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2017,8.6,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2018,7.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2019,6.4,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,IT,2020,5.9,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2007,23.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2008,22.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2009,16.4,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2010,12.5,b
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2011,10.2,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2012,10.5,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2013,10.8,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2014,11.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2015,11.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2016,10.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2017,12.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2018,10.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2019,9.8,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LT,2020,11.0,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LU,2007,15.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LU,2008,15.3,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LU,2009,14.9,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LU,2010,14.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LU,2014,9.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LU,2018,6.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LV,2010,12.7,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LV,2014,14.6,
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LV,2015,17.1,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LV,2016,17.2,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LV,2017,18.1,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LV,2018,17.5,d
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LV,2019,17.8,p
ESTAT:EARN_GR_GPGR2AG(1.0),25/02/22 23:00:00,A,PC,Y45-54,LV,2020,19.0,p
